# p_696_57, p_706_73,p_738_45,p_750_42, p_751_52, p_763_55, p_772_44, p_794_90, p_800_70, p_801_57, p_810_43,p_811_58, p_826_49, p_840_90, p_842_53, p_852_21, p_912_33, p_922_48,p_965_80, Ion Density (1/m3), Electron Density (1/m3),Electron Temperature (eV),Pressure Upstream (Torr),Pressure Downstream (mTorr), Plasma Power (W),fit10, fit11, fit12, fit13, fit14, fit15,H2_Flow_Rate (sccm), He_Flow_Rate,Argon Flow Rate (sccm)
0.219775039,0.307024718,0.368130146,0.455875009,0.535281721,0.987763535,0.468895634,0.465998028,0.630324114,1.057665235,0.660487809,3.784814536,0.380894307,0.64263823,1.184363877,0.472872602,1.04281498,0.37880598,0.367714088,1.39E+17,7.12E+16,2.864179328,0.53,50,45,0.226178539,0.519931843,0.444341419,0.664726412,1.658913294,5.2365126,0,6,70
0.192308096,0.283397407,0.34890466,0.335394201,0.426947754,0.882471399,0.466591355,0.414770345,0.471496743,0.881978511,0.524047812,2.684862963,0.304445766,0.541082238,0.861874371,0.350057144,0.741836018,0.253926344,0.230143406,2.06E+17,1.87E+17,2.320229087,0.53,70.6,65,0.494867124,0.668060085,0.715142952,0.703842827,1.260564064,3.108440381,0,6,70
0.130989134,0.173087716,0.20797191,0.28976887,0.311286692,0.544174054,0.290136764,0.274701635,0.357974099,0.572569541,0.358434855,1.968151028,0.214546522,0.346203362,0.639352546,0.273164112,0.527209501,0.213663735,0.188913575,1.23E+17,6.81E+16,2.893156316,0.63,38.5,50,0.146358864,0.460601637,0.244053515,0.642792084,1.590065439,5.168662703,0,6,90
0.356853327,0.490446168,0.572815747,0.689941827,0.761983027,1.309988116,0.65531042,0.664036009,0.901072595,1.454304717,0.925899535,4.826827894,0.559021357,0.952128298,1.62000884,0.716163657,1.413877724,0.550341553,0.522934195,1.87E+17,1.04E+17,2.72571174,0.53,40,60,0.206413236,0.501583302,0.321934002,0.646465192,1.365405159,4.178925495,0,6,70
0.193511056,0.264847218,0.306389114,0.290763172,0.3703313,0.784427981,0.365606876,0.330465651,0.366637357,0.751052452,0.450681379,2.533853712,0.274445768,0.470535337,0.833100446,0.308028687,0.76603177,0.251426557,0.231087419,2.40E+17,1.75E+17,2.400084997,0.41,90,60,0.534988456,0.706592593,0.909226961,0.732508384,1.30911864,3.293321491,0,6,50
0.182376176,0.232528089,0.288307897,0.289941737,0.400156327,0.836781261,0.363054303,0.361210939,0.437807439,0.860074169,0.539473013,3.118908539,0.295550348,0.505020551,0.965733611,0.335145149,0.897207563,0.290873065,0.284600663,1.08E+17,7.83E+16,2.619905693,0.63,90,35,0.531817955,0.731626549,1.175280368,0.713793451,1.647527279,4.659531029,0,6,90
0.227718184,0.313597893,0.356276219,0.396961897,0.484179105,0.886893891,0.438983682,0.457693108,0.555605201,1.003669943,0.597262574,3.092313614,0.351181247,0.586616266,1.041588027,0.420120162,0.876798346,0.319775427,0.307730721,1.82E+17,1.13E+17,2.64731758,0.63,50.4,55,0.251625118,0.528310335,0.391827279,0.665273779,1.440470844,4.227667774,0,6,90
0.182673846,0.266799585,0.338694063,0.310345482,0.398160094,0.862787448,0.453857411,0.399302775,0.429275774,0.808621551,0.48740147,2.452664096,0.276768641,0.509309802,0.798330439,0.31720411,0.681282216,0.226294246,0.2128955,2.32E+17,2.24E+17,2.205870573,0.53,80.6,65,0.582765012,0.714670664,0.805248057,0.710062236,1.246474643,2.908642037,0,6,70
0.223113187,0.342610769,0.386930561,0.376293899,0.448592684,0.82921815,0.445061564,0.447571212,0.541854968,0.941226284,0.558258405,2.6106525,0.341258856,0.576495894,0.897393755,0.412636405,0.801640246,0.298094846,0.261713506,2.82E+17,2.42E+17,2.286707407,0.53,50,85,0.464018853,0.642143923,0.598540695,0.675345101,1.133594836,2.637480203,0,6,70
0.270509734,0.381214977,0.444470199,0.567712829,0.568292612,0.912951919,0.521137343,0.483926561,0.638223775,1.010952379,0.626830499,3.0747506,0.417393422,0.679648096,1.155021393,0.533054837,0.94928295,0.417271448,0.395868209,2.57E+17,1.38E+17,2.692352398,0.41,30.8,80,0.263420082,0.540023474,0.386664825,0.611191715,1.238549123,3.681832286,0,6,50
0.257448266,0.375414061,0.413866503,0.437597513,0.496451291,0.852402098,0.479439592,0.49731068,0.580035154,0.993696778,0.571783183,2.607723897,0.355568628,0.592050185,0.962414448,0.442254289,0.801593542,0.311082989,0.288186402,2.56E+17,2.22E+17,2.361106149,0.63,38.5,90,0.39811369,0.606988792,0.508634628,0.643444562,1.154201614,2.869497444,0,6,90
0.125359714,0.162671695,0.193815067,0.223527362,0.291317379,0.566415053,0.259747915,0.259798805,0.320213487,0.617752485,0.377254366,2.215121053,0.211287996,0.353947412,0.679936766,0.246076702,0.610184078,0.211923875,0.20674096,1.01E+17,6.17E+16,2.792950018,0.63,70.2,35,0.301420083,0.567397524,0.651444079,0.703846173,1.727586518,5.167595363,0,6,90
0.230362502,0.31725835,0.38388783,0.594350813,0.513909879,0.712645934,0.458707066,0.437429215,0.628847884,0.821506001,0.548528384,2.471686765,0.369529664,0.563795774,0.901763621,0.4717505,0.653046969,0.337136112,0.327786933,3.41E+17,1.57E+17,2.728350538,0.41,21.2,108,0.277804657,0.550208085,0.392141651,0.563423523,1.06957377,2.985914219,0,6,50
0.179878559,0.259334145,0.309439121,0.342371504,0.410314081,0.764628692,0.373600863,0.378463026,0.496790732,0.843437707,0.511788685,2.759736897,0.301658816,0.509869922,0.903062131,0.371358656,0.788222641,0.279689077,0.270417758,1.88E+17,1.05E+17,2.702327808,0.53,50,55,0.270619263,0.544373519,0.458327202,0.666007519,1.468408469,4.409091478,0,6,70
0.224066379,0.332604638,0.401864949,0.374834181,0.474687911,0.963935905,0.528679899,0.461944686,0.518991782,0.963513639,0.571782171,2.777961839,0.333810796,0.59211951,0.920930894,0.387757052,0.789180827,0.272725935,0.247280624,2.30E+17,2.53E+17,2.173920611,0.53,70.6,75,0.564020569,0.69659599,0.730153394,0.707121767,1.164785043,2.595771198,0,6,70
0.251021787,0.307460071,0.393851713,0.693063504,0.626196471,1.010517419,0.517694195,0.508035791,0.759726968,1.042743266,0.737889038,4.146853945,0.466695699,0.700967857,1.2825713,0.567037175,1.00525401,0.446189594,0.45044396,1.59E+17,5.44E+16,3.006224443,0.41,30.8,50,0.08186043,0.407781652,0.130109886,0.624606903,1.414952674,4.865393928,0,6,50
0.100113713,0.125827984,0.16762438,0.269212197,0.274773889,0.481327553,0.251171446,0.228468053,0.315686719,0.463359681,0.309327141,1.827720058,0.191013568,0.293732944,0.574192465,0.231489022,0.462150156,0.194904086,0.177546378,8.95E+16,4.36E+16,3.02223945,0.63,38.5,40,0.087038558,0.41185107,0.16583889,0.650556882,1.701372106,5.774528004,0,6,90
0.118767607,0.154097527,0.202517145,0.257629497,0.319940951,0.637327243,0.297658716,0.272796651,0.350397449,0.625718727,0.389847142,2.448111175,0.222819305,0.376144302,0.685037275,0.2593526,0.612501265,0.212948397,0.193054143,1.01E+17,5.04E+16,2.901284667,0.53,70.6,35,0.293565557,0.563150296,0.710569304,0.71408337,1.793139742,5.465895097,0,6,70
0.260443035,0.336495555,0.396370744,0.54254689,0.537358676,0.813800091,0.473771782,0.414459747,0.598827095,0.899575353,0.565335372,2.856290885,0.395812795,0.612872255,1.008119086,0.477324033,0.841617001,0.39790778,0.342675531,1.97E+17,1.17E+17,2.73077357,0.53,29.1,75,0.197758991,0.495220357,0.273923059,0.607492086,1.233552044,3.728042705,0,6,70
0.213166456,0.316708554,0.367929499,0.363055614,0.451561062,0.892307919,0.473885947,0.450285901,0.524511836,0.945243877,0.565887723,2.882691601,0.334860372,0.580631065,0.944914512,0.393829977,0.826612946,0.293236398,0.251789385,2.23E+17,1.81E+17,2.399613636,0.53,60.2,65,0.440767667,0.638757678,0.643718639,0.683246638,1.283386066,3.308421903,0,6,70
0.1402958,0.175763889,0.212569494,0.281214869,0.335277185,0.642194778,0.281515348,0.290117814,0.377543566,0.684671451,0.439206308,2.648458609,0.247421242,0.395259254,0.794642103,0.288633006,0.698092289,0.245649231,0.239788485,9.67E+16,4.79E+16,2.924467254,0.63,60.3,35,0.199989426,0.498553226,0.450220936,0.696710248,1.805887884,5.585237857,0,6,90
0.08244872,0.107506598,0.143835993,0.175280374,0.216607832,0.452470144,0.217980972,0.187671665,0.232117561,0.426950012,0.264892701,1.636745856,0.148633847,0.253273167,0.460047312,0.170092041,0.406038347,0.137477339,0.133495994,9.93E+16,5.76E+16,2.834032414,0.53,80.6,35,0.392268825,0.632460097,0.970707222,0.715235416,1.82620277,5.390786325,0,6,70
0.117266333,0.150678404,0.182742496,0.196864907,0.266105437,0.544621268,0.242908885,0.238776445,0.297437378,0.574799032,0.35403233,2.06871414,0.198356896,0.333027426,0.633972667,0.230323594,0.578044477,0.188941107,0.191697638,1.00E+17,6.86E+16,2.718069228,0.63,80.4,35,0.385436286,0.623874103,0.832462886,0.712710931,1.677670755,4.891171935,0,6,90
0.160385256,0.202844396,0.270182412,0.517804229,0.424157501,0.59803952,0.356095388,0.328754874,0.487556544,0.59642094,0.429994274,2.066200158,0.280872713,0.418849177,0.750919729,0.359501223,0.512158658,0.271583541,0.266571868,2.12E+17,8.07E+16,2.902181015,0.41,21.2,70,0.10992157,0.430704634,0.137702421,0.557522509,1.117949612,3.515876037,0,6,50
0.26456964,0.378074628,0.434055969,0.533104397,0.536365487,0.864452023,0.499224939,0.464319077,0.594763991,0.961999347,0.587851543,2.794094607,0.394465342,0.647972842,1.07802281,0.508071204,0.883647847,0.391380955,0.370137749,2.93E+17,1.65E+17,2.622966954,0.41,30.8,90,0.308010603,0.566564587,0.447658499,0.611920823,1.196786466,3.407338875,0,6,50
0.192578201,0.276796008,0.307475485,0.336113759,0.37993574,0.65886862,0.372056158,0.376230735,0.443380929,0.754423044,0.443145319,2.067054636,0.272739768,0.451016103,0.742514392,0.33840875,0.61839962,0.245917942,0.221607133,2.36E+17,1.87E+17,2.453765823,0.63,38.5,80,0.363907207,0.592326684,0.494014447,0.642398842,1.208069394,3.190356934,0,6,90
0.211201372,0.295317626,0.33986441,0.319709444,0.417216191,0.83290955,0.409968137,0.417370486,0.477886863,0.932297312,0.544429376,2.713551226,0.317029472,0.55143252,0.93153907,0.367609358,0.836107212,0.284315621,0.26907115,1.95E+17,2.30E+17,2.165084783,0.63,70.2,65,0.550929647,0.686008103,0.69531306,0.695887654,1.223592141,2.829729299,0,6,90
0.149752036,0.196845619,0.228377602,0.278484248,0.334436773,0.621748533,0.293747947,0.307692838,0.384761589,0.679481099,0.412708898,2.310484897,0.241523371,0.398853737,0.744685749,0.29114812,0.624211568,0.22858122,0.218994944,1.34E+17,7.59E+16,2.816041573,0.63,50.4,45,0.251229419,0.535345643,0.47240422,0.67383919,1.553513689,4.831947017,0,6,90
0.211078657,0.298882681,0.351945743,0.394717352,0.438168538,0.753170309,0.392176666,0.395007695,0.522182974,0.848318238,0.522017682,2.602921585,0.330296918,0.55059669,0.89740194,0.40869542,0.793637325,0.312340089,0.286680987,2.40E+17,1.44E+17,2.592421584,0.53,40,70,0.317595093,0.571713569,0.477390665,0.645203342,1.24980308,3.530229655,0,6,70
0.181488456,0.252323325,0.290328154,0.259108779,0.330884963,0.702186482,0.33581443,0.30550182,0.326651605,0.670635507,0.401504394,2.129455868,0.241385143,0.435155591,0.73606666,0.281780116,0.675736202,0.221611604,0.201655978,2.61E+17,2.38E+17,2.225748932,0.41,90,70,0.642945674,0.764472455,0.973344503,0.714378809,1.268495977,2.992274971,0,6,50
0.190451701,0.262347303,0.305200905,0.295333225,0.368261136,0.767840562,0.352711735,0.320579127,0.365747492,0.731778093,0.439322341,2.439987595,0.265628632,0.469638801,0.826821344,0.313468001,0.715607318,0.251839947,0.231394527,2.23E+17,1.63E+17,2.451152926,0.41,80,60,0.451240727,0.651544379,0.741836596,0.705217192,1.383039687,3.673573163,0,6,50
0.231915536,0.340819809,0.377804352,0.410425553,0.449462944,0.781595931,0.433865415,0.390971853,0.467494129,0.844293864,0.485454034,2.422408617,0.327407206,0.540945672,0.916311754,0.393719234,0.805824065,0.323217287,0.287978458,2.93E+17,1.90E+17,2.506443842,0.41,40.2,90,0.352505395,0.588597315,0.50179235,0.643992499,1.197972126,3.198485118,0,6,50
0.172709045,0.23815456,0.27673964,0.292925306,0.351095073,0.677478208,0.325288218,0.288301389,0.33971699,0.66939152,0.394653639,2.206035616,0.247038948,0.423392377,0.720460623,0.294727277,0.625366825,0.242131297,0.217498967,2.55E+17,1.31E+17,2.616197092,0.41,60.2,60,0.333283015,0.582995282,0.56712102,0.685076953,1.414374862,4.047328257,0,6,50
0.290780504,0.40607742,0.461755757,0.493604645,0.572657419,1.063650818,0.542416197,0.485931816,0.573094346,1.092555206,0.637092415,3.393990918,0.413259099,0.686890217,1.193038822,0.484761449,1.062140004,0.406840455,0.357957739,2.91E+17,1.48E+17,2.588075779,0.41,50.8,70,0.356906559,0.597953331,0.577472415,0.66792631,1.325695541,3.73981515,0,6,50
0.17015143,0.22225853,0.269997311,0.396900879,0.394244085,0.700222525,0.340393249,0.308826722,0.416062382,0.711394492,0.447287455,2.632049636,0.284539982,0.455121269,0.877041425,0.345325259,0.771882975,0.312602778,0.287844361,1.64E+17,6.11E+16,2.983489682,0.41,40.2,50,0.100911594,0.424142835,0.178045335,0.651832866,1.565383079,5.199090608,0,6,50
0.091882212,0.120928002,0.161580012,0.186241402,0.240889069,0.51727268,0.245270662,0.208071398,0.24867352,0.472528486,0.296690068,1.797229107,0.162901252,0.282966899,0.505238069,0.182977894,0.447578962,0.147688656,0.144239525,1.14E+17,6.67E+16,2.766064191,0.53,90,35,0.412556648,0.643529129,0.955472659,0.725710608,1.722488687,4.977952599,0,6,70
0.176177502,0.242813195,0.278911171,0.276411065,0.342222204,0.700048329,0.332541477,0.301915069,0.336496341,0.686399035,0.40584078,2.264116859,0.251028854,0.424562519,0.753939381,0.284777061,0.648555056,0.23842984,0.224983648,2.57E+17,1.47E+17,2.530068244,0.41,70,60,0.413246216,0.631776875,0.703039453,0.699485875,1.378723654,3.770834761,0,6,50
0.116349093,0.165576649,0.21781148,0.452519734,0.308262519,0.482096852,0.240232723,0.250237485,0.279654926,0.454534419,0.294823887,1.543192345,0.185026888,0.323097713,0.496775052,0.218351697,0.413553849,0.15256932,0.154147853,5.42E+16,5.82E+16,3.213040694,0.71,60.2,105,0.257153996,0.543632117,0.774566619,0.70377525,1.876592686,6.081096924,8,0,110
0.103381621,0.153988441,0.200275458,0.427724658,0.29399484,0.472204573,0.219806626,0.231050505,0.26821728,0.435188113,0.285980468,1.566970141,0.172738738,0.295943297,0.495123401,0.207988213,0.39635012,0.143466097,0.14998505,7.76E+16,5.70E+16,3.265066091,0.71,47.7,95,0.217736949,0.5212858,0.619775031,0.684594151,1.771403467,5.991933098,8,0,110
0.258486414,0.347380906,0.485326272,1.558669773,0.938665674,1.243840366,0.578520522,0.611865655,0.744725619,1.036615871,0.820793456,4.187832257,0.511423338,0.859309368,1.420011896,0.579698764,1.190375628,0.425106228,0.417395747,1.21E+16,1.99E+16,3.363733506,0.63,40.8,65,0.171417951,0.483488579,0.524313198,0.669084739,2.002597527,6.785673671,8,0,90
0.09668369,0.138847541,0.185634262,0.489215386,0.292020087,0.405600438,0.20575699,0.217464882,0.223650967,0.364271617,0.260766253,1.100121879,0.172460804,0.293024325,0.45652572,0.178715065,0.414730841,0.141386268,0.140655664,2.70E+16,3.14E+16,3.107683241,0.71,90.1,106,0.130674737,0.435839092,0.376727354,0.72146534,2.152303127,6.32998312,8,0,110
0.09519245,0.11946022,0.174011457,0.583615703,0.319811504,0.382889097,0.176253316,0.182877242,0.172618227,0.27175152,0.234072984,0.831941613,0.161279317,0.280412686,0.436895255,0.156118667,0.420116742,0.105893437,0.131534286,1.30E+16,2.20E+16,3.056880264,0.55,90.8,115,0.381732307,0.619632941,1.197729445,0.739084547,2.071617818,6.036735701,8,0,70
0.083346702,0.107671161,0.160337225,0.460974878,0.265953973,0.33488408,0.155783935,0.151960078,0.160997659,0.265779557,0.204150224,0.815238831,0.126215227,0.251771155,0.395820458,0.154438619,0.35161233,0.113798436,0.123034596,2.21E+16,2.79E+16,3.253877035,0.55,60.4,100,0.23976317,0.527492449,0.759762659,0.703123906,1.986589892,6.349535649,8,0,70
0.06809033,0.085797126,0.123947328,0.390854081,0.215307503,0.258657438,0.114673121,0.123362903,0.123278911,0.191405584,0.165126569,0.621352277,0.106627292,0.194441615,0.302441185,0.113231317,0.280023402,0.081114217,0.089842012,1.32E+16,2.14E+16,3.194101488,0.55,70.3,100,0.291230488,0.559444627,0.93158175,0.741379964,1.901532391,5.921840202,8,0,70
0.209505415,0.310103226,0.406901614,1.007772998,0.621000833,0.904572152,0.359344076,0.415563878,0.443348437,0.749313691,0.554181203,2.920769214,0.346934566,0.604779441,0.966214049,0.397005735,0.829850845,0.272396841,0.307526748,4.50E+16,5.34E+16,3.318282345,0.55,40,105,0.124463241,0.448462098,0.318077399,0.662650748,1.693154491,5.918085689,8,0,70
0.251891639,0.362837149,0.475704687,1.012837564,0.685089796,1.099489267,0.515856184,0.554306675,0.650852569,1.026217896,0.682994279,3.971535238,0.426693208,0.725066074,1.17521455,0.489349002,1.016890623,0.354619586,0.350143888,5.43E+16,6.97E+16,3.25014491,0.63,40.8,105,0.171662009,0.488477832,0.43177989,0.662682532,1.668350971,5.783582207,8,0,90
0.065573706,0.091872822,0.124937901,0.291082912,0.186032884,0.260340521,0.12633453,0.143906061,0.156716211,0.243460509,0.173470603,0.767357847,0.107136935,0.190130329,0.287106247,0.125104662,0.251809947,0.085991634,0.08883926,3.75E+16,3.93E+16,3.163701139,0.71,80.1,105,0.299269891,0.561196259,0.976527449,0.710642849,2.146748966,6.447744192,8,0,110
0.155832118,0.228857883,0.305808986,1.016899828,0.571957285,0.737450824,0.301766135,0.336581237,0.355623918,0.572354233,0.458866605,2.199172493,0.305885228,0.48095845,0.84381819,0.295678084,0.698476674,0.238733379,0.269293083,1.67E+16,2.30E+16,3.369318136,0.55,40,76,0.177088736,0.490943782,0.52807888,0.667093888,1.894809566,6.542901195,8,0,70
0.120936303,0.169833594,0.2337813,0.607570709,0.370450035,0.561702169,0.226949254,0.258803585,0.306270395,0.44720358,0.338283262,1.877990761,0.213970459,0.36416955,0.663667967,0.245040175,0.577110075,0.196958182,0.192923944,3.88E+16,5.03E+16,3.313543601,0.55,31,95,0.125342884,0.453190323,0.28502095,0.633719544,1.55085268,5.612763124,8,0,70
0.149814617,0.21621828,0.276971688,0.664429991,0.43074651,0.640116681,0.318805587,0.323135619,0.367617398,0.594880737,0.397757558,2.142327188,0.258473813,0.436185013,0.687731804,0.274047128,0.582678992,0.216788492,0.205512558,4.05E+16,4.63E+16,3.293098932,0.63,50.5,95,0.200117072,0.50452646,0.596002965,0.685838109,1.881204452,6.28873619,8,0,90
0.102993441,0.14544318,0.193040378,0.394181836,0.261565606,0.40377322,0.205759464,0.222280719,0.242552528,0.390994924,0.259520339,1.273079738,0.165395741,0.28364482,0.426315079,0.184475287,0.35710489,0.127668513,0.13869933,5.68E+16,6.29E+16,3.169552985,0.71,70.2,115,0.315756915,0.583143865,0.979399525,0.713073275,1.912813202,6.034708568,8,0,110
0.190727132,0.266403237,0.35474697,0.897287211,0.540111149,0.771479709,0.413803606,0.404493715,0.449531508,0.713895817,0.499978847,2.294918111,0.324216725,0.560865322,0.84213999,0.343643381,0.723423725,0.261058172,0.26270662,3.68E+16,3.99E+16,3.215228507,0.63,70.4,105,0.314869159,0.579866879,1.029627623,0.731722514,1.901695452,6.000551319,8,0,90
0.332616683,0.481439151,0.638954646,1.557995704,0.956454658,1.367871315,0.712667839,0.750924731,0.779869816,1.289292422,0.881958904,3.930013551,0.581302095,0.98338995,1.462136686,0.620334262,1.249275842,0.447395623,0.466877417,4.14E+16,4.60E+16,3.158548041,0.63,80.2,115,0.374306414,0.623661778,1.22210684,0.723527185,1.997794398,6.121239991,8,0,90
0.106702298,0.136762463,0.18961207,0.662090123,0.376313459,0.451987702,0.219089805,0.227274811,0.22729234,0.379994594,0.294167659,1.095350846,0.189818449,0.320024566,0.484012595,0.186470483,0.416824424,0.140572026,0.150843843,5.23586E+15,1.52E+16,3.131857147,0.63,80.2,90,0.427964584,0.657986673,1.468512369,0.738357365,2.141711727,6.291776462,8,0,90
0.053761144,0.072199699,0.106307406,0.38259408,0.210342945,0.269256802,0.100452177,0.118143791,0.130924417,0.185878071,0.162050418,0.702820133,0.104679245,0.185707281,0.31763464,0.106877241,0.265078812,0.085123405,0.091031289,2.36353E+15,1.38E+16,3.358935307,0.55,40,66,0.102775123,0.423532331,0.298704427,0.690952904,1.791281012,6.219301455,8,0,70
0.086984868,0.127370696,0.166749251,0.365110972,0.236733187,0.345533828,0.177750925,0.193212692,0.20568079,0.334476139,0.230373224,1.042937925,0.14486422,0.25372528,0.366018724,0.159546326,0.318046158,0.112724388,0.122969964,4.91E+16,5.25E+16,3.140691335,0.71,80.1,115,0.364152019,0.614785545,1.178743132,0.72926227,1.951301381,6.002947781,8,0,110
